ID,Link,Name,DiscountedPrice,DiscountPercent,Brand,Rating,NumberOfReview,Description,WarrantyDuration,Card,CPU,RAM,Storage,Battery,Screen_size,Operating_System,Resolution,Ports,data_source,DiscountedPercent
225035,https://cellphones.com.vn/macbook-pro-m4-pro-14-inch-12cpu-16gpu-48gb-512gb-2024-sac-70w.html,MacBook Pro 14 M4 Pro 12CPU 16GPU 48GB 512GB Sạc 70W | Chính hãng Apple Việt Nam,5999000000000.0,,Mac,,,"Chip M4 Pro mạnh mẽ, sở hữu 12 nhân CPU và 16 nhân GPU, xử lý tác vụ chuyên nghiệp một cách nhanh chóng và hiệu quả.
RAM 48GB dung lượng lớn, cho phép đa nhiệm mượt mà, xử lý nhiều ứng dụng nặng cùng lúc mà không bị giật lag.
Ổ cứng SSD 512GB tốc độ cao, giúp khởi động máy và truy xuất dữ liệu nhanh chóng, tiết kiệm thời gian.
Màn hình Liquid Retina XDR 14.2 inch sắc nét với công nghệ ProMotion, mang lại trải nghiệm hình ảnh sống động và mượt mà.","Máy mới 100%, đầy đủ phụ kiện từ nhà sản xuất. Sản phẩm có mã SA/A (được Apple Việt Nam phân phối chính thức).","16 lõi
Neural Engine 16 lõi",Apple M4 Pro 12 lõi với 8 lõi hiệu năng và 4 lõi tiết kiệm điện,16,,,14.2,macOS,3024x1964,"Khe thẻ nhớ SDXC
Cổng HDMI
Jack cắm tai nghe 3.5 mm
Cổng MagSafe 3
Ba cổng Thunderbolt 5 (USB‑C) hỗ trợ: Sạc, DisplayPort, Thunderbolt 5 (lên đến 120Gb/s), Thunderbolt 4 (lên đến 40Gb/s), USB 4 (lên đến 40Gb/s)",CellphoneS,
232247,https://cellphones.com.vn/laptop-dell-inspiron-5310.html,Laptop Dell Inspiron 5310,,,Dell,,,"Mang thiết kế chắc chắn, nhưng trọng lượng chỉ 1.28kg cho bạn dễ dàng mang theo bên mình
Hiệu năng tốt đên từ con chip i3-1125G4 cho bạn xử lý ổn các tác vụ văn phòng
Màn hình 13.3 inch Full HD+ cho ra những thước phim, hình ảnh sắc nét
RAM 8GB cùng SSD 256 đủ dùng, lưu trữ tài liệu tốt","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel UHD Graphics,"Intel Core i3 1125G4 2.00 GHz (up to 3.7 GHz, 4 nhân/ 8 luồng, 8 MB cache)",16,,,13.3,Windows 10 Home SL + Office Home & Student 2019 vĩnh viễn,1920x1200,1 x HDMI 1 x Jack tai nghe 3.5 mm 2 x Thunderbolt 4 USB-C 1 x USB 3.2 (Always on),CellphoneS,
205598,https://cellphones.com.vn/macbook-air-m3-15-inch-2024-8gb-512gb.html,MacBook Air M3 15 inch 2024 8GB - 512GB | Chính hãng Apple Việt Nam,2699000000000.0,Giảm 21%,Mac,,,"Sức mạnh xử lý hàng đầu trên chip Apple M3 - Cân tốt mọi tác vụ từ đồ hoạ đến lập trình
Màn hình Liquid Retina 15,3 inch - Màu sắc hiển thị rực rỡ, sắc nét
Camera FaceTime HD 1080p - Đàm thoại, hội họp mọi lúc mọi nơi
Hỗ trợ sạc 35W - Nhanh chóng nạp đầy pin khi bạn cần","Mới, đầy đủ phụ kiện từ nhà sản xuất",GPU 10 lõi,"CPU Apple M3 8 Lõi
Neural Engine 16 lõi",32,,,15.3,MacOS,,"Cổng sạc MagSafe 3
Hai cổng Thunderbolt / USB 4",CellphoneS,
233225,https://cellphones.com.vn/laptop-lg-gram-2023-14z90rs-g-ah54a5.html,Laptop LG Gram 2023 14Z90RS-G.AH54A5,2499000000000.0,Giảm 36%,LG,,,"Thiết kế laptop có vỏ ngoài được làm từ kim loại sang trọng, chắc chắc, trọng lượng nhẹ chỉ 999g, thuận tiện cho việc di chuyển
Sử dụng RAM 16GB cùng ổ cứng 512GB và trang bị thêm 2 khe cắm giúp tăng thêm không gian lưu trữ dữ liệu
Màn hình 14 inch độ phủ màu DCI-P3 lên đến 99% giúp hình ảnh, video trở nên sống động, rõ nét
Trang bị bàn phím có đèn led giúp bạn dễ dàng hoạt động trong môi trường thiếu sáng","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel Iris Xe Graphics,"Intel Core i5-1340P (up to 4.6 GHz, 12MB, 12 lõi/luồng)",32,,,14.0,Windows 11 Home,2880x1800,"1x Jack cắm tai nghe
1x USB 4 Gen3x2 Type C
1x DC-in
2x USB 3.2 Gen2x1",CellphoneS,
247962,https://cellphones.com.vn/laptop-asus-tuf-gaming-f16-fx607ju-n3139w.html,Laptop ASUS TUF Gaming F16 FX607JU-N3139W,2849000000000.0,Giảm 8%,Laptop AI,,,"Cỗ máy mạnh mẽ dành cho game thủ với bộ vi xử lý Intel Core i7-13650HX, cung cấp hiệu suất vượt trội cho mọi tác vụ từ chơi game đến xử lý đồ họa.
RAM 16GB đảm bảo khả năng đa nhiệm mượt mà, cho phép người dùng chạy nhiều ứng dụng cùng lúc.
Ổ cứng 512GB PCIe mang lại tốc độ truy xuất dữ liệu nhanh chóng và không gian lưu trữ đủ lớn cho trò chơi và tài liệu.
Card đồ họa NVIDIA RTX 4050 6GB hỗ trợ đồ họa chất lượng cao, giúp trải nghiệm chơi game trở nên sống động và chân thực.
Màn hình 16.0 inch WUXGA với tần số quét 165Hz mang đến hình ảnh sắc nét và mượt mà, hoàn hảo cho cả game và giải trí.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng","NVIDIA GeForce RTX 4050 6GB GDDR6 (194 AI TOPs)
Intel UHD Graphics","Intel Core i7-13650HX 2.6 GHz 24M Cache, up to 4.9 GHz, 14 lõi: 6 P-cores and 8 E-cores)",16,,,16.0,Windows 11 Home,1920x1200,"1x RJ45 LAN
1x Thunderbolt 4 hỗ trợ DisplayPort (40Gbps)
1x USB 3.2 Gen 2 Type-C hỗ trợ DisplayPort / cung cấp điện / G-SYNC (10Gbps)
2x USB 3.2 Gen 1 Type-A (5Gbps)
1x HDMI 2.1 FRL
1x Giắc cắm âm thanh kết hợp 3.5mm",CellphoneS,
203359,https://cellphones.com.vn/macbook-pro-14-inch-m3-pro-36gb-512gb-sac-70w.html,MacBook Pro 14 M3 Pro 36GB - 512GB Sạc 70W | Chính hãng Apple Việt Nam,4799000000000.0,Giảm 20%,Mac,,,"Chip Apple M3 Pro với CPU 11 lõi, GPU 14 lõi và Neural Engine 16 lõi
RAM 36GB cùng ổ cứng lưu trữ SSD 512GB
Màn hình Liquid Retina XDR 14 inch sắc nét, rõ ràng
Ba cổng Thunderbolt 4, cổng HDMI, khe thẻ nhớ SDXC, giắc cắm tai nghe, cổng MagSafe 3
Bàn phím Magic Keyboard có đèn nền với Touch ID hỗ trợ bảo mật, mở khóa chỉ với 1 chạm.","Máy mới 100%, đầy đủ phụ kiện từ nhà sản xuất. Sản phẩm có mã SA/A (được Apple Việt Nam phân phối chính thức).","14 nhân
Neural Engine 16 nhân",Apple M3 Pro 11 nhân với 5 lõi hiệu năng và 6 lõi tiết kiệm điện,32,,,14.2,,3024x1964,"Ba cổng Thunderbolt 4 (USB-C)
Cổng HDMI
Khe thẻ nhớ SDXC
Jack 3.5mm",CellphoneS,
214590,https://cellphones.com.vn/laptop-msi-gaming-thin-15-b13uc-1411vn.html,Laptop MSI Gaming Thin 15 B13UC-1411VN,1899000000000.0,Giảm 14%,MSI,,,"Trang bị vi xử lý Intel Core i7-13620H, mang lại hiệu suất mạnh mẽ cho các trò chơi và ứng dụng đòi hỏi cao.
Với 16GB RAM và ổ cứng 512GB PCIe, máy cung cấp không gian lưu trữ đủ lớn và khả năng xử lý đa nhiệm mượt mà.
Card đồ họa NVIDIA RTX 3050 4GB giúp nâng cao trải nghiệm chơi game với đồ họa sắc nét và tốc độ khung hình mượt mà.
Màn hình 15.6 inch Full HD với tần số quét 144Hz mang đến hình ảnh sống động và phản hồi nhanh, lý tưởng cho game thủ.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",NVIDIA GeForce RTX 3050 Laptop GPU + Intel UHD Graphics,Intel Core i7-13620H,16,,,15.6,Windows 11 Home,1920x1080,"1x Type-C (USB3.2 Gen1 / DisplayPort)
3x Type-A USB3.2 Gen1
1x HDMI (4K @ 30Hz)
1x RJ45
1x Mic-in
1x Headphone-out",CellphoneS,
245501,https://cellphones.com.vn/laptop-gigabyte-g5-kf-e3ph333sh.html,Laptop Gigabyte G5 KF-E3PH333SH,2099000000000.0,Giảm 19%,Laptop AI,5.0,1.0,"Laptop mang kiểu dáng cá tính, màn hình 15.6 inch rộng rãi
CPU Intel Core i5-12500H hỗ trợ thao tác nhanh chóng mọi tác vụ từ học tập, văn phòng cho đến giải trí
Card đồ họa RTX 4060 giúp bạn chơi mọi tựa game với mức đồ họa cao
Bàn phím hỗ trợ LED 15 màu cho mọi cuộc chơi trở nên hấp dẫn hơn bao giờ hết","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",NVidia Geforce RTX 4060 8GB GDDR6 + Intel Iris Xe Graphics,"Intel Core i5-12500H (2.5GHz~4.5GHz, 12 lõi / 16 luồng (4P + 8E), 18 MB Intel Smart Cache)",16,,,15.6,Windows 11 Home,1920x1080,"1x USB 2.0 (Type-A)
1x USB3.2 Gen1 (Type-A)
2x USB3.2 Gen2 (Type-C)
1x Mini DisplayPort 1.4
1x HDMI I Output port (with HDCP)
1 x 2-in-1 Audio Jack(Headphone / Microphone)
1x Microphone jack
1x RJ-45 LAN port
1x DC-in Jack",CellphoneS,
206651,https://cellphones.com.vn/laptop-lenovo-thinkpad-x1-carbon-gen-9.html,Laptop Lenovo Thinkpad X1 Carbon gen 9,,,Lenovo,,,"Sử dụng CPU i7-1165G7 cùng card đồ họa Intel Iris Xe giúp bạn xử lý hình ảnh tốt, giải quyết ổn thỏa các công việc văn phòng
Màn hình 14 inch kết hợp với màn hình chống chói, tính năng giảm ánh sáng xanh giúp bạn vừa bảo vệ mắt vừa có thể trải nghiệm hình ảnh sắc nét
RAM 32GB cùng ổ cứng SSD dung lượng 2TB giúp bạn lưu trữ được nhiều dữ liệu cùng chạy ổn thỏa nhiều tab cùng lúc
Thiết kế màu đen sang trọng cùng trọng lượng mỏng nhẹ, chỉ 1.13 kg giúp bạn dễ dàng mang theo bên mình","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel Iris Xe,"Intel Core i7-1165G7 (4.70 GHz, 12MB cache), 4 nhân/ 8 luồng",16,,,14.0,Windows 11 Pro,1920x1200,"2 x Thunderbolt 4
2 x USB-A 3.2 Gen 1
1 x Tai nghe/micrô kết hợp
1 x HDMI 2.0
1 x Khe cắm Nano SIM
1 x Khe khóa Kensington",CellphoneS,
218958,https://cellphones.com.vn/laptop-acer-aspire-5-a515-58gm-59lj.html,Laptop Acer Aspire 5 A515-58GM-59LJ,1549000000000.0,Giảm 24%,Acer,4.8,4.0,"Sở hữu thiết kế hiện đại với lớp vỏ phủ lớp sơn màu xám trung tính, tạo cảm giác hài hòa cho mọi không gian làm việc
CPU Intel Core 5 13420H xử lý trơn tru mọi tác vụ thường ngày hay sử dụng Word, Excel, PowerPoint,....
Card NVIDIA GeForce RTX 2050 4GB mạnh mẽ, cân mọi tựa game phổ biến hiện nay nay cho đến lập trình, thiết kế
RAM 8 GB khả năng đa nhiệm mượt mà, mở cùng lúc nhiều tab Chrome và các ứng dụng khác như Spotify, Photoshop.... mà không gặp những hiện tượng giật lag
Ổ cứng SSD 512 GB dễ dàng truy xuất hay khởi động ứng dụng nhanh chóng","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",NVIDIA GeForce RTX 2050 4 GB GDDR6,"Intel Core i5-13420H (8 lõi / 12 luồng, up to 4.60 GHz, 12 MB)",16,,,15.6,Windows 11 Home,1920x1080,"1x Ethernet (RJ-45)
1x USB Type-C
2x USB 3.2 Gen 1
1x HDMI 2.1 hỗ trợ HDCP
1x 3.5 mm headphone/speaker jack",CellphoneS,
217820,https://cellphones.com.vn/laptop-dell-inspiron-15-3520-ytc9k.html,Laptop Dell Inspiron 15 3520 YTC9K,1259000000000.0,Giảm 10%,Dell,,,"Sở hữu thiết kế cá tính với màu đen mạnh mẽ.
Màn hình15.6 inch cùng cân nặng chỉ 1.90 kg dễ dàng bỏ laptop vào balo hay túi xách.
CPU Intel Core i5-1235U kết hợp card đồ họa Intel Iris Xe Graphics xử lý tốt các tác vụ nặng nhẹ khác nhau.
RAM 8 GB cùng ổ cứng 256 GB SSD đa nhiệm cực tốt, mở cùng lúc hàng chục tabs trên Google Chrome mà không lo bị giật lag.
Hỗ trợ Webcam, cho bạn thoải mái học online, làm việc trực tuyến,...","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel Iris Xe Graphics,"Intel Core i5-1235U (15 W, 10 lõi (P: 2, E: 8) / 12 luồng, 1.30 GHz to 4.40 GHz , 12 MB)",16,,,15.6,Windows 11,1920x1080,"1x Đầu nối nguồn
1x HDMI 1.4
2x USB 3.2 Gen 1
1x Khe cắm thẻ SD
1x USB 2.0
1x Cổng tai nghe",CellphoneS,
221682,https://cellphones.com.vn/laptop-acer-aspire-lite-al14-51m-59bn.html,Laptop Acer Aspire Lite AL14-51M-59BN NX.KTXSV.001,,,Acer,,,"Hiệu năng vượt trội với Intel Core i5 xử lý đa nhiệm mượt mà mọi tác vụ học tập, văn phòng.
Màn hình 14 inch WUXGA - Hình ảnh sắc nét, màu sắc rực rỡ, trải nghiệm giải trí tuyệt vời.
Pin 3 cell 58 Wh - Sử dụng liên tục trong cả ngày dài, không lo gián đoạn công việc hay giải trí.
Thiết kế mỏng nhẹ 1.5kg, dễ dàng mang theo - Đồng hành cùng bạn mọi lúc mọi nơi, từ học tập, làm việc đến giải trí.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel UHD Graphics,"Intel Core i5-1235U (1.3 GHz - 4.4 GHz / 12MB / 10 nhân, 12 luồng )",32,,,14.0,Windows 11 Home SL,1920x1200,"1 x USB Type C/DisplayPort/Power Delivery
3 x USB 3.1
1 x HDMI
1x Audio combo",CellphoneS,
216891,https://cellphones.com.vn/laptop-dell-xps-9315.html,Laptop Dell XPS 9315,,,Dell,,,"Thiết kế với chất liệu nhôm cao cấp và được phủ một lớp sơn bạc trông vô cùng tinh tế và thanh lịch.
Kích thước máy nhỏ gọn chỉ 1.17kg dễ dàng mang máy di chuyển khắp nơi.
Được trang bị dòng chip U thế hệ thứ 12 mới nhất nhà Intel với hiệu năng mạnh mẽ, cân mọi tác vụ văn phòng cho đến đồ họa thiết kế 2D.
RAM 16GB và 512GB SSD hiệu suất cao cùng khả năng tối ưu điện năng tốt hơn.
Màn hình IPS có kích thước 13.4 inch, độ phân giải Full HD+ cho hình ảnh sắc nét, màu sắc rõ ràng đến từng chi tiết.","Mới, đầy đủ phụ kiện từ nhà sản xuất",Intel Iris Xe Graphics,"Intel Core i7 1265U, 10 lõi / 12 luồng",16,,,13.4,Windows 11,1920x1200,"2x Type-C
1x Thunderbolt",CellphoneS,
238097,https://cellphones.com.vn/laptop-lenovo-thinkpad-x1-carbon-gen-5.html,Laptop Lenovo Thinkpad X1 Carbon gen 5,,,Lenovo,,,"Sử dụng CPU Intel Core i5 6300U giúp bạn xử lý tốt các tác vụ văn phòng
Trang bị nhiều cổng kết nối giúp quá trình truyền và xuất dữ liệu trở nên dễ dàng, thông dụng hơn: Thẻ nhớ Micro SD, Cổng USB Type-C,...
Màn hình 14 inch kết hợp cùng độ phủ màu 100% sRGB cho chất lượng hiển thị hình ảnh trở lên tốt hơn
Thiết kế laptop sang trọng, mỏng nhẹ, trọng lượng chi 1.13 kg, thích hợp cho những bạn sinh viên mang theo bên mình
RAM 8GB kết hợp cùng ổ cứng SSD giúp bạn mở được nhiều tab và chứa được nhiều dữ liệu hơn","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel HD 520,"Intel Core i5 6300U (3MB Cache, 2 nhân/4 luồng, 2.4GHz)",16,,,14.0,Windows 10 Pro,1920x1080,"2 x Cổng USB 3.1 Gen 1 Type-A
2 x Cổng USB Type-C tích hợp Thunderbolt 3
1 x Thẻ nhớ Micro SD
1 x Jack cắm tai nghe
1 x Cổng mini Display port
1 x Cổng HDMI
Ethernet Lenovo",CellphoneS,
203146,https://cellphones.com.vn/laptop-dell-latitude-7480.html,Laptop Dell Latitude 7480,,,Dell,,,"Mang thiết kế đơn giản, chắc chắn, trọng lượng gọn nhẹ chỉ 1.5 kg
Giải quyết nhanh mọi tác vụ văn phòng với CPU Intel Core i5-7300U
Ổ cứng 256GB SSD M2 hỗ trợ không gian lưu trữ đủ dùng
8GB RAM cho phép xử lý các tác vụ nhanh chóng, mở cùng lúc 10 tab trên Chrome cũng không bị giật, lag
Tích hợp đa dạng các cổng kết nối: USB-C, DisplayPort,... ","Mới, đầy đủ phụ kiện từ nhà sản xuất",Intel HD Graphics 620,Intel Core i5-7300U (2.6GHz up to 3.50 GHz 3MB),32,,,14.1,Windows 10 Home,1920x1080,"4x USB 3.0
1x Mini DisplayPort
1x Đầu đọc thẻ SD 4 trong 1
1x Headphone/microphone Combo",CellphoneS,
220586,https://cellphones.com.vn/laptop-msi-modern-14-c11m-011vn.html,Laptop MSI Modern 14 C11M-011VN,849000000000.0,Giảm 29%,MSI,4.4,5.0,"Thiết kế đơn giản, cá tính, trẻ trung với tone màu đen bao phủ
Màn hình 14 inch Full HD cho trải nghiệm hình ảnh vô cùng sắc nét
CPU Intel core i3-1115G4 cùng 8GB RAM DDR4 xử lý mượt các tác vụ văn phòng: Word, Excel,...
Card đồ họa Intel UHD Graphics hỗ trợ chỉnh ảnh, dựng video đơn giản
Không gian lưu trữ rộng rãi với ổ cứng 512GB SSD","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel UHD Graphics,"Intel Core i3-1115G4 (3.00 GHz, up to 4.10 GHz, 6MB, 2 lõi / 4 luồng)",32,,,14.0,Windows 11 Home,1920x1080,"1x Type-C USB 3.2 Gen2 (Sạc PD)
1x Type-A USB 3.2 Gen2
2x Type-A USB2.0
1x (4K @ 60Hz) HDMI
1x Mic-in/Headphone-out
1x Micro SD",CellphoneS,
240282,https://cellphones.com.vn/laptop-lg-gram-2024-17z90s-g-ah78a5.html,Laptop LG Gram 2024 17Z90S-G.AH78A5,3499000000000.0,Giảm 29%,Laptop AI,5.0,1.0,"Màn hình 17 inch độ phân giải 2560x1600 mang đến không gian làm việc rộng rãi và hình ảnh sắc nét, sống động.
Được trang bị bộ vi xử lý Intel U7-155H, 16GB RAM và ổ cứng SSD 1TB PCIe xử lý mượt mà các tác.
Thiết kế mỏng nhẹ ấn tượng với trọng lượng chỉ 1.37kg, thuận tiện cho việc di chuyển.
Máy cài đặt sẵn hệ điều hành Windows 11 mới nhất, mang đến trải nghiệm sử dụng hiện đại và hiệu quả.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel Arc Graphics,Intel Core Ultra U7-155H,32,,,17.0,Windows 11 Home,2560x1600,"HDMI (4K@60Hz)
2x USB 3.2 Gen2x1
2x USB 4 Gen3x2 Type C (Sạc, DisplayPort, Thunderbolt 4)
4Pole Headset, US type
10/100 with RJ45 adapter (Option)",CellphoneS,
212106,https://cellphones.com.vn/macbook-air-15-inch-m2-2023-sac-70w.html,MacBook Air 15 inch M2 2023 8GB 256GB sạc 70W | Chính hãng Apple Việt Nam,2499000000000.0,Giảm 24%,Mac,5.0,2.0,"Hiệu năng hàng đầu với chip M2 - mạnh mẽ hơn 1.4 lần so với thế hệ trước giúp nâng cao hiệu suất làm việc
Mở ra không gian giải trí chân thật với màn hình Retina sắc nét
Trải nghiệm gõ thoải mái với bàn phím Apple Magic, mở khoá 1 chạm bằng Touch ID
Trang bị cổng thunderbolt thế hệ mới cho phép bạn truyền dữ liệu nhanh hơn bao giờ hết","Mới, đầy đủ phụ kiện từ nhà sản xuất",10 nhân GPU,Apple M2 8 nhân,16,,,15.3,MacOS,,"Cổng MagSafe, 2 cổng USB-C Thunderbolt 4, jack tai nghe 3.5mm",CellphoneS,
222185,https://cellphones.com.vn/laptop-lenovo-yoga-slim-7-14imh9-83cv001uvn.html,Laptop Lenovo Yoga Slim 7 14IMH9 83CV001UVN,2949000000000.0,Giảm 5%,Laptop AI,,,"Trang bị vi xử lý Intel Core U7-155H đặc biệt mạnh mẽ, cùng với 32GB RAM, đảm bảo hiệu suất cao cung cấp tốc độ xử lý nhạy bén và đa nhiệm mượt mà
Ổ cứng SSD PCIe 512GB cung cấp không gian lưu trữ lớn và tốc độ truy cập dữ liệu nhanh chóng
Màn hình WUXGA 14 inch cho hình ảnh sắc nét, trung thực, mang đến trải nghiệm xem phim, lướt web tuyệt vời
Thiết kế mỏng nhẹ và hoàn thiện cùng màu xám sang trọng, máy nổi bật không chỉ vì sự tiện lợi mà còn vì phong cách sống hiện đại","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel Arc Graphics,"Intel Core Ultra 7 155H (16 lõi (6P + 8E + 2LPE) / 22 luồng, Max Turbo up to 4.8GHz, 24MB)",16,,,14.0,"Windows 11 Home Single Language
Office Home & Student 2021 (Được cài đặt sẵn trong máy)",1920x1200,"1x USB-A (USB 5Gbps / USB 3.2 Gen 1) luôn bật
2x USB-C (Thunderbolt 4 / USB4 40Gbps), với USB PD 3.1 và DisplayPort 1.4
1x HDMI 2.1, up to 4K/60Hz
1x Headphone / microphone combo jack (3.5mm)",CellphoneS,
232547,https://cellphones.com.vn/laptop-dell-latitude-3420.html,Laptop Dell Latitude 3420,,,Dell,,,"Mang thiết kế nguyên khối thanh lịch và sang trọng, trọng lượng máy nhẹ chỉ 1.5 kg
CPU Intel Core i5-1135G7 cho khả năng xử lý các tác vụ khác nhau một cách nhanh chóng và hiệu quả
Ổ cứng 256GB thoải mái tải file, phần mềm, dữ liệu học tập
RAM 8GB giúp chuyển đổi qua lại giữa các các tab không lo lag, giật
Màn hình 14 inch, độ phân giải HD giúp tái hiện hình ảnh rõ nét
HD Webcam hỗ trợ hình ảnh sắc nét trong các cuộc họp, call video, meet,...","Mới, đầy đủ phụ kiện từ nhà sản xuất",Intel Iris Xe Graphics,"Intel Core i5-1135G7 ( 2.4 GHz - 4.2 GHz, 8MB, 4 nhân / 8 luồng )",32,,,14.0,,1366x768,"1x HDMI
1x USB Type C / DisplayPort
2x USB 3.2
1x USB 2.0
1x Micro SD card slot, Audio combo, LAN 1 Gb/s",CellphoneS,
203247,https://cellphones.com.vn/laptop-lenovo-thinkpad-x1-carbon-gen-8.html,Laptop Lenovo Thinkpad X1 Carbon gen 8,,,Lenovo,,,"Sở hữu thiết kế cực mỏng nhẹ với trọng lượng chỉ 1.09 kg
CPU Intel Core i7 10610U giải quyết nhanh gọn mọi tác vụ từ nặng tới nhẹ
RAM 16GB cùng ổ cứng 512GB nhanh chóng tải và chạy đa nhiệm nhiều ứng dụng khác nhau
Màn hình 14 inch Full HD hỗ trợ làm việc, giải trí cực mãn nhãn
Trang bị Wifi 6 giúp kết nối nhanh chóng ngay khi thiết bị được khởi động","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel UHD 620,"Intel Core i7 10610U (4 lõi / 8 luồng, 1.8GHz up to 4.9GHz, 8MB)",32,,,14.0,Windows 10,1920x1080,"2 x USB 3.1 Gen 1
2 x USB 3.1 Type-C Gen 2 / Thunderbolt 3 (displayport)
1 x HDMI 1.4b
1 x jack cắm headphone / microphone
Khe đọc thẻ MicroSD
1 x Đầu nối bên",CellphoneS,
208173,https://cellphones.com.vn/macbook-air-2020-m1-512gb.html,Apple MacBook Air M1 512GB 2020 I Chính hãng Apple Việt Nam,3499000000000.0,,Mac,5.0,3.0,"Hiệu năng vượt trội - Cân mọi tác vụ từ word, exel đến chỉnh sửa ảnh trên các phần mềm như AI, PTS
Đa nhiệm mượt mà - Ram 16GB thoải mái sử dụng nhiều tác vụ cùng lúc
Trang bị SSD 512GB - Cho thời gian khởi động nhanh chóng, tối ưu hoá thời gian load ứng dụng
Chất lượng hình ảnh sắc nét - Màn hình Retina cao cấp cùng công nghệ TrueTone cân bằng màu sắc
Thiết kế sang trọng - Nặng chỉ 1.29KG, độ dày 16.1mm. Tiện lợi mang theo mọi nơi","Máy mới 100%, đầy đủ phụ kiện từ nhà sản xuất. Sản phẩm có mã SA/A (được Apple Việt Nam phân phối chính thức).","GPU 8 nhân, 16 nhân Neural Engine",8 nhân với 4 nhân hiệu năng cao và 4 nhân tiết kiệm điện,16,,,13.3,macOS Big Sur,2560x1600,Two Thunderbolt / USB 4 ports,CellphoneS,
235840,https://cellphones.com.vn/laptop-lenovo-thinkpad-x1-carbon-gen-6.html,Laptop Lenovo Thinkpad X1 Carbon gen 6,,,Lenovo,,,"May có thiết kế mỏng, trọng lượng nhẹ chỉ 1.13 kg giúp bạn không cảm giác quá nặng trong quá trình di chuyển
Màn hình 14 inch phù hợp cho nhu cầu làm việc và giải trí
CPU i7 8550U mạnh mẽ, thích hợp giải quyết các tác vụ văn phòng
RAM 256GB kết hợp cùng ổ cứng SSD giúp bạn mở các tab một cách nhanh chóng không bị lag máy","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel UHD 620,"Intel Core i7 8550U 1.8GHz (4 nhân / 8 lõi, up to 4GHz, 8MB cache)",16,,,14.0,Windows 10 Pro,1920x1080,"2 x cổng USB Type A 3.1 Gen 1 2 x cổng USB Type C 1 x HDMI 1 x Jack tai nghe 3.5mm 1 x khe nanoSim
1x micro SD",CellphoneS,
218379,https://cellphones.com.vn/laptop-lenovo-ideapad-3-14itl6-82h701qwvn.html,Laptop Lenovo IdeaPad 3 14ITL6 82H701QWVN,899000000000.0,Giảm 20%,Lenovo,,,"Mang thiết kế thanh lịch, tao nhã với cân nặng chỉ nhẹ vỏn vẹn 1.41 kg
Màn hình 14 inch Full HD cùng viền máy đã được thu nhỏ tạo cảm giác góc nhìn mở rộng hơn
Cân mọi tác vụ học tập, làm việc trên các phần mềm của nhà Office như Word, Excel, PowerPoint,... với CPU Intel Core i3 1115G4
Có thể nâng cấp lên RAM tối đa 16 GB hỗ trợ mở mượt mà trên 10 tab Chrome cùng lúc
Trang bị đầy đủ cổng kết nối USB 3.2, HDMI, USB 2.0, USB Type-C,... giúp bạn dễ dàng kết nối với mọi thiết bị tương thích","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel UHD Graphics,"Intel Core i3-1115G4 (2 lõi / 4 luồng, 3.0 / 4.1GHz, 6MB)",16,,,14.0,Windows 11 Home,1920x1080,"1x USB 2.0
1x USB 3.2 Gen 1
1x USB-C 3.2 Gen 1 (chỉ hỗ trợ truyền dữ liệu)
1x HDMI 1.4b
1x Đầu đọc thẻ
1x Headphone / microphone combo jack (3.5mm)
1x Đầu nối nguồn",CellphoneS,
